image_path,crop_path,class_name,face_id,x1,y1,x2,y2,confidence,area,score,original_size,resized_size
Datasets2\train\images\149_jpg.rf.87810fc9787359025343c7b051431b92.jpg,data3/processed\crops\train\no_mask\149_jpg.rf.87810fc9787359025343c7b051431b92_face_0.jpg,no_mask,0,48,70,276,410,0.5877039,53960,0.5877038836479187,"(320, 428)","(500, 500)"
Datasets2\train\images\14_jpg.rf.2dab5148abe2aa9bb0d667ad520c2cf7.jpg,data3/processed\crops\train\mask\14_jpg.rf.2dab5148abe2aa9bb0d667ad520c2cf7_face_0.jpg,mask,0,98,0,225,175,0.7296451,16478,0.7296450734138489,"(275, 183)","(500, 500)"
Datasets2\train\images\14_jpg.rf.b8aff03e2b002b6951553187607b0f81.jpg,data3/processed\crops\train\no_mask\14_jpg.rf.b8aff03e2b002b6951553187607b0f81_face_0.jpg,no_mask,0,54,40,141,155,0.78977716,7081,0.7897771596908569,"(184, 274)","(500, 500)"
Datasets2\train\images\151_jpg.rf.a94bf9a2e97c9c0f90388bca0e2d3bf7.jpg,data3/processed\crops\train\no_mask\151_jpg.rf.a94bf9a2e97c9c0f90388bca0e2d3bf7_face_0.jpg,no_mask,0,12,63,245,393,0.68205535,53820,0.6820553541183472,"(273, 400)","(500, 500)"
Datasets2\train\images\152_jpg.rf.9b4c66d053626255a5975f83f44f7cf6.jpg,data3/processed\crops\train\no_mask\152_jpg.rf.9b4c66d053626255a5975f83f44f7cf6_face_0.jpg,no_mask,0,41,31,169,214,0.68026876,16524,0.6802687644958496,"(205, 246)","(500, 500)"
Datasets2\train\images\154_jpg.rf.c43417e6bb02c9132e0d7c8691f206e1.jpg,data3/processed\crops\train\no_mask\154_jpg.rf.c43417e6bb02c9132e0d7c8691f206e1_face_0.jpg,no_mask,0,34,31,172,195,0.5850274,16008,0.5850273966789246,"(226, 250)","(500, 500)"
Datasets2\train\images\155_jpg.rf.5aad9158fc97675ad2dec20eed16f6d1.jpg,data3/processed\crops\train\no_mask\155_jpg.rf.5aad9158fc97675ad2dec20eed16f6d1_face_0.jpg,no_mask,0,39,24,118,137,0.6900262,6365,0.6900262236595154,"(206, 244)","(500, 500)"
Datasets2\train\images\15_jpg.rf.0ab63c0ccec117273f4215c7bda4cb53.jpg,data3/processed\crops\train\no_mask\15_jpg.rf.0ab63c0ccec117273f4215c7bda4cb53_face_0.jpg,no_mask,0,41,54,282,392,0.50503147,56682,0.5050314664840698,"(320, 428)","(500, 500)"
Datasets2\train\images\164_jpg.rf.1e5075df86cdd08980bc3f0ec6ebde07.jpg,data3/processed\crops\train\no_mask\164_jpg.rf.1e5075df86cdd08980bc3f0ec6ebde07_face_0.jpg,no_mask,0,25,35,158,223,0.6704774,17538,0.6704773902893066,"(192, 262)","(500, 500)"
Datasets2\train\images\169_jpg.rf.557c0a0fb1db645cb07ed9c22995ff21.jpg,data3/processed\crops\train\no_mask\169_jpg.rf.557c0a0fb1db645cb07ed9c22995ff21_face_0.jpg,no_mask,0,107,11,223,181,0.62342423,13916,0.623424232006073,"(257, 196)","(500, 500)"
Datasets2\train\images\171_jpg.rf.15771a2ec517349c1e59e9e085d0678b.jpg,data3/processed\crops\train\no_mask\171_jpg.rf.15771a2ec517349c1e59e9e085d0678b_face_0.jpg,no_mask,0,48,84,278,389,0.69972277,48960,0.6997227668762207,"(318, 442)","(500, 500)"
Datasets2\train\images\173_jpg.rf.7c140da091432ce24328ed17d544c764.jpg,data3/processed\crops\train\no_mask\173_jpg.rf.7c140da091432ce24328ed17d544c764_face_0.jpg,no_mask,0,60,34,139,149,0.78163916,6499,0.7816391587257385,"(203, 233)","(500, 500)"
Datasets2\train\images\174_jpg.rf.1ec3ae171002faa738ebdb9b24ef65d0.jpg,data3/processed\crops\train\no_mask\174_jpg.rf.1ec3ae171002faa738ebdb9b24ef65d0_face_0.jpg,no_mask,0,44,54,251,330,0.5873904,39790,0.5873904228210449,"(338, 414)","(500, 500)"
Datasets2\train\images\175_jpg.rf.39a4fdece69e7b8d9eeea3405663942a.jpg,data3/processed\crops\train\no_mask\175_jpg.rf.39a4fdece69e7b8d9eeea3405663942a_face_0.jpg,no_mask,0,58,20,161,153,0.6122658,9657,0.6122658252716064,"(225, 225)","(500, 500)"
Datasets2\train\images\176_jpg.rf.2f0f9d21a8c415ab23b18d59c8c952b5.jpg,data3/processed\crops\train\no_mask\176_jpg.rf.2f0f9d21a8c415ab23b18d59c8c952b5_face_0.jpg,no_mask,0,44,77,286,390,0.68754596,52722,0.6875459551811218,"(320, 428)","(500, 500)"
Datasets2\train\images\17_jpg.rf.2f3a1737e9bafc60a5eafa85d81c1433.jpg,data3/processed\crops\train\mask\17_jpg.rf.2f3a1737e9bafc60a5eafa85d81c1433_face_0.jpg,mask,0,18,9,68,73,0.75581974,2268,0.7558197379112244,"(73, 94)","(500, 500)"
Datasets2\train\images\17_jpg.rf.e39c5bb71ca5f5b5a9bcecd2a491d7ba.jpg,data3/processed\crops\train\no_mask\17_jpg.rf.e39c5bb71ca5f5b5a9bcecd2a491d7ba_face_0.jpg,no_mask,0,40,141,280,406,0.72370625,44200,0.7237062454223633,"(322, 436)","(500, 500)"
Datasets2\train\images\180_jpg.rf.100396d797886c2aaebee6a761e21bde.jpg,data3/processed\crops\train\no_mask\180_jpg.rf.100396d797886c2aaebee6a761e21bde_face_0.jpg,no_mask,0,42,76,283,391,0.61419386,52863,0.614193856716156,"(320, 428)","(500, 500)"
Datasets2\train\images\187_jpg.rf.86907f887714457bef4b5a76887c59fb.jpg,data3/processed\crops\train\no_mask\187_jpg.rf.86907f887714457bef4b5a76887c59fb_face_0.jpg,no_mask,0,62,70,292,384,0.69280595,50304,0.6928059458732605,"(320, 428)","(500, 500)"
Datasets2\train\images\194_jpg.rf.6e88c0c661acec24206554dff43c14bb.jpg,data3/processed\crops\train\no_mask\194_jpg.rf.6e88c0c661acec24206554dff43c14bb_face_0.jpg,no_mask,0,56,17,303,398,0.67255384,66033,0.6725538372993469,"(327, 433)","(500, 500)"
Datasets2\train\images\195_jpg.rf.eb9e7fd746ae66dc99261dcffa953eff.jpg,data3/processed\crops\train\no_mask\195_jpg.rf.eb9e7fd746ae66dc99261dcffa953eff_face_0.jpg,no_mask,0,156,19,425,333,0.80435026,58950,0.8043502569198608,"(740, 516)","(500, 500)"
Datasets2\train\images\196_jpg.rf.99d48af6a0f673f9492c3c4dfa6ec399.jpg,data3/processed\crops\train\no_mask\196_jpg.rf.99d48af6a0f673f9492c3c4dfa6ec399_face_0.jpg,no_mask,0,46,47,266,392,0.6625722,53176,0.6625722050666809,"(320, 428)","(500, 500)"
Datasets2\train\images\198_jpg.rf.71b3fce7b33174fe871b81ac77bfdc2c.jpg,data3/processed\crops\train\no_mask\198_jpg.rf.71b3fce7b33174fe871b81ac77bfdc2c_face_0.jpg,no_mask,0,56,31,181,213,0.60905236,15960,0.6090523600578308,"(225, 225)","(500, 500)"
Datasets2\train\images\1_jpg.rf.1c149cbfa73a883e1a812668e32ed2b5.jpg,data3/processed\crops\train\no_mask\1_jpg.rf.1c149cbfa73a883e1a812668e32ed2b5_face_0.jpg,no_mask,0,15,39,144,184,0.7176153,13189,0.7176153063774109,"(154, 225)","(500, 500)"
Datasets2\train\images\1_jpg.rf.46655dbccdf1ede410c841058d226da1.jpg,data3/processed\crops\train\mask\1_jpg.rf.46655dbccdf1ede410c841058d226da1_face_0.jpg,mask,0,95,16,182,144,0.6767873,7884,0.6767873167991638,"(269, 187)","(500, 500)"
Datasets2\train\images\20000_Mask_jpg.rf.304ec81eaed32550994ad88886c51fd3.jpg,data3/processed\crops\train\mask\20000_Mask_jpg.rf.304ec81eaed32550994ad88886c51fd3_face_0.jpg,mask,0,129,80,862,1024,0.6241959,521794,0.6241958737373352,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20001_Mask_jpg.rf.c8f44c0400115b7f0f69e2231e0fc83c.jpg,data3/processed\crops\train\mask\20001_Mask_jpg.rf.c8f44c0400115b7f0f69e2231e0fc83c_face_0.jpg,mask,0,212,83,936,1024,0.62912923,483804,0.6291292309761047,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20002_Mask_jpg.rf.370c9dbc4633c4902bf6c202a9ace4a5.jpg,data3/processed\crops\train\mask\20002_Mask_jpg.rf.370c9dbc4633c4902bf6c202a9ace4a5_face_0.jpg,mask,0,208,151,808,980,0.71887296,345500,0.7188729643821716,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20003_Mask_jpg.rf.4a00678185a9c67c1da7b87202839698.jpg,data3/processed\crops\train\mask\20003_Mask_jpg.rf.4a00678185a9c67c1da7b87202839698_face_0.jpg,mask,0,225,154,866,907,0.6415559,336515,0.641555905342102,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20005_Mask_jpg.rf.3dbedfc0ea4f7b67280c462313fde607.jpg,data3/processed\crops\train\mask\20005_Mask_jpg.rf.3dbedfc0ea4f7b67280c462313fde607_face_0.jpg,mask,0,174,99,831,1024,0.661105,434259,0.6611049771308899,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20006_Mask_jpg.rf.e09be694398d014d41724bb26e71baa9.jpg,data3/processed\crops\train\mask\20006_Mask_jpg.rf.e09be694398d014d41724bb26e71baa9_face_0.jpg,mask,0,198,167,888,1024,0.6028255,415872,0.6028255224227905,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20007_Mask_jpg.rf.9f8adc8738671ecb95f24f56c1215b7a.jpg,data3/processed\crops\train\mask\20007_Mask_jpg.rf.9f8adc8738671ecb95f24f56c1215b7a_face_0.jpg,mask,0,133,78,843,1024,0.57046634,484256,0.5704663395881653,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20008_Mask_jpg.rf.8025b1cdf132327b71f880ae016dbf95.jpg,data3/processed\crops\train\mask\20008_Mask_jpg.rf.8025b1cdf132327b71f880ae016dbf95_face_0.jpg,mask,0,185,127,841,1024,0.6256892,437852,0.6256892085075378,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20009_Mask_jpg.rf.083a22949a4722222327a44c1f2c5a5b.jpg,data3/processed\crops\train\mask\20009_Mask_jpg.rf.083a22949a4722222327a44c1f2c5a5b_face_0.jpg,mask,0,156,166,812,948,0.510807,357296,0.5108069777488708,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20010_Mask_jpg.rf.dd0885181765dd9a35291cb1e7fcea05.jpg,data3/processed\crops\train\mask\20010_Mask_jpg.rf.dd0885181765dd9a35291cb1e7fcea05_face_0.jpg,mask,0,230,67,931,892,0.6648031,403065,0.6648030877113342,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20011_Mask_jpg.rf.77863a0bd7ae70315018db148ead642a.jpg,data3/processed\crops\train\mask\20011_Mask_jpg.rf.77863a0bd7ae70315018db148ead642a_face_0.jpg,mask,0,131,120,894,1024,0.68191737,523614,0.6819173693656921,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20012_Mask_jpg.rf.da719833636fe456010aa90e5eee5343.jpg,data3/processed\crops\train\mask\20012_Mask_jpg.rf.da719833636fe456010aa90e5eee5343_face_0.jpg,mask,0,142,84,871,1024,0.71441865,518259,0.7144186496734619,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20013_Mask_jpg.rf.c313fa6d2ef9dd827b6a912d20429503.jpg,data3/processed\crops\train\mask\20013_Mask_jpg.rf.c313fa6d2ef9dd827b6a912d20429503_face_0.jpg,mask,0,163,115,854,1024,0.62545264,449483,0.6254526376724243,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20014_Mask_jpg.rf.d58ccfe5f4b58ced5e78d0ac1529eb6b.jpg,data3/processed\crops\train\mask\20014_Mask_jpg.rf.d58ccfe5f4b58ced5e78d0ac1529eb6b_face_0.jpg,mask,0,244,170,919,975,0.69604105,377773,0.6960410475730896,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20015_Mask_jpg.rf.46b28c9d8646bfc6f5aea6a3a149fd69.jpg,data3/processed\crops\train\mask\20015_Mask_jpg.rf.46b28c9d8646bfc6f5aea6a3a149fd69_face_0.jpg,mask,0,154,82,841,1024,0.59954137,469860,0.5995413661003113,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20019_Mask_jpg.rf.7c31d05c97af686c89cb7cdd4e8e4eba.jpg,data3/processed\crops\train\mask\20019_Mask_jpg.rf.7c31d05c97af686c89cb7cdd4e8e4eba_face_0.jpg,mask,0,227,5,1014,1024,0.6351709,570933,0.6351708769798279,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20020_Mask_jpg.rf.e3465ec17cf825c381cd1933768b3523.jpg,data3/processed\crops\train\mask\20020_Mask_jpg.rf.e3465ec17cf825c381cd1933768b3523_face_0.jpg,mask,0,180,138,819,939,0.6456106,356577,0.6456105709075928,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20023_Mask_jpg.rf.8651421891e4359c6c7264e67e6c4f32.jpg,data3/processed\crops\train\mask\20023_Mask_jpg.rf.8651421891e4359c6c7264e67e6c4f32_face_0.jpg,mask,0,131,51,819,1024,0.6233688,497084,0.6233687996864319,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20026_Mask_jpg.rf.65323b3737cdccb113470079e1eda6f1.jpg,data3/processed\crops\train\mask\20026_Mask_jpg.rf.65323b3737cdccb113470079e1eda6f1_face_0.jpg,mask,0,94,95,747,1024,0.56990576,437090,0.5699057579040527,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20029_Mask_jpg.rf.a4afc3b7c374cb460b2f863132beca47.jpg,data3/processed\crops\train\mask\20029_Mask_jpg.rf.a4afc3b7c374cb460b2f863132beca47_face_0.jpg,mask,0,24,68,784,1024,0.6266349,548410,0.6266348958015442,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20030_Mask_jpg.rf.95dbfec10ef21cfb29f5796724f6cb9b.jpg,data3/processed\crops\train\mask\20030_Mask_jpg.rf.95dbfec10ef21cfb29f5796724f6cb9b_face_0.jpg,mask,0,218,145,890,1024,0.6682481,411600,0.6682481169700623,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20033_Mask_jpg.rf.7de3cf105d773efb7020be970898d4ba.jpg,data3/processed\crops\train\mask\20033_Mask_jpg.rf.7de3cf105d773efb7020be970898d4ba_face_0.jpg,mask,0,98,175,707,1024,0.64268446,373097,0.6426844596862793,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20040_Mask_jpg.rf.930e06513a6cdd7c2628630f2c317fc3.jpg,data3/processed\crops\train\mask\20040_Mask_jpg.rf.930e06513a6cdd7c2628630f2c317fc3_face_0.jpg,mask,0,157,154,838,1024,0.6181065,426181,0.618106484413147,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20042_Mask_jpg.rf.cddf44a8778111da0e9d849c2d53452d.jpg,data3/processed\crops\train\mask\20042_Mask_jpg.rf.cddf44a8778111da0e9d849c2d53452d_face_0.jpg,mask,0,183,113,803,912,0.6427426,345506,0.6427425742149353,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20045_Mask_jpg.rf.0ec474d86c189ed9c2a25a00d4fd5ca7.jpg,data3/processed\crops\train\mask\20045_Mask_jpg.rf.0ec474d86c189ed9c2a25a00d4fd5ca7_face_0.jpg,mask,0,215,22,941,1024,0.6198923,552066,0.6198922991752625,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20046_Mask_jpg.rf.8bb2069926949f59d0f05812b613bef2.jpg,data3/processed\crops\train\mask\20046_Mask_jpg.rf.8bb2069926949f59d0f05812b613bef2_face_0.jpg,mask,0,162,104,851,1024,0.6687077,473800,0.6687077283859253,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20047_Mask_jpg.rf.c7de7ddd1defcc04f81be912aa31474b.jpg,data3/processed\crops\train\mask\20047_Mask_jpg.rf.c7de7ddd1defcc04f81be912aa31474b_face_0.jpg,mask,0,140,112,856,953,0.6755265,419198,0.67552649974823,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20048_Mask_jpg.rf.1f2d2aa3fa50991a8f0e98c927ea9c28.jpg,data3/processed\crops\train\mask\20048_Mask_jpg.rf.1f2d2aa3fa50991a8f0e98c927ea9c28_face_0.jpg,mask,0,68,147,765,1024,0.6315909,442141,0.6315909028053284,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20050_Mask_jpg.rf.060aaa3ee3d508a560edca8115f5c78f.jpg,data3/processed\crops\train\mask\20050_Mask_jpg.rf.060aaa3ee3d508a560edca8115f5c78f_face_0.jpg,mask,0,219,135,885,990,0.6691813,396428,0.6691812872886658,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20051_Mask_jpg.rf.f9b85dd7f8a6349642cf4848d91a48e0.jpg,data3/processed\crops\train\mask\20051_Mask_jpg.rf.f9b85dd7f8a6349642cf4848d91a48e0_face_0.jpg,mask,0,84,96,808,1022,0.6499872,466288,0.6499872207641602,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20052_Mask_jpg.rf.7a01780605ed2b7250b7468f0995d748.jpg,data3/processed\crops\train\mask\20052_Mask_jpg.rf.7a01780605ed2b7250b7468f0995d748_face_0.jpg,mask,0,142,60,810,1024,0.62513614,460350,0.625136137008667,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20053_Mask_jpg.rf.2c4f90ed84828696969db79973f54382.jpg,data3/processed\crops\train\mask\20053_Mask_jpg.rf.2c4f90ed84828696969db79973f54382_face_0.jpg,mask,0,167,61,876,1024,0.59793174,517716,0.5979317426681519,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20056_Mask_jpg.rf.d42bf999a21e6605118f3c5f030c7194.jpg,data3/processed\crops\train\mask\20056_Mask_jpg.rf.d42bf999a21e6605118f3c5f030c7194_face_0.jpg,mask,0,190,115,903,1024,0.6269288,486115,0.6269288063049316,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20057_Mask_jpg.rf.a577a893cbb70fbf3399f71ce584104f.jpg,data3/processed\crops\train\mask\20057_Mask_jpg.rf.a577a893cbb70fbf3399f71ce584104f_face_0.jpg,mask,0,161,133,871,1024,0.5695619,479520,0.5695618987083435,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20061_Mask_jpg.rf.1eda1dd160f71a0eedc14e23bc22e697.jpg,data3/processed\crops\train\mask\20061_Mask_jpg.rf.1eda1dd160f71a0eedc14e23bc22e697_face_0.jpg,mask,0,256,165,851,1021,0.6330173,354858,0.6330173015594482,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20066_Mask_jpg.rf.d2a8d03524a446032f7f284ac15edbea.jpg,data3/processed\crops\train\mask\20066_Mask_jpg.rf.d2a8d03524a446032f7f284ac15edbea_face_0.jpg,mask,0,123,53,827,1024,0.68452346,509208,0.6845234632492065,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20070_Mask_jpg.rf.2ab35920b4db291a63b8b6d94a9da133.jpg,data3/processed\crops\train\mask\20070_Mask_jpg.rf.2ab35920b4db291a63b8b6d94a9da133_face_0.jpg,mask,0,218,95,890,1024,0.64853,473200,0.6485300064086914,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20071_Mask_jpg.rf.a275c3022123ac69fb31082914e9bf29.jpg,data3/processed\crops\train\mask\20071_Mask_jpg.rf.a275c3022123ac69fb31082914e9bf29_face_0.jpg,mask,0,194,43,903,1024,0.6044803,518898,0.6044803261756897,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20075_Mask_jpg.rf.af6a4b95f6b30cc577b4d1091c82605e.jpg,data3/processed\crops\train\mask\20075_Mask_jpg.rf.af6a4b95f6b30cc577b4d1091c82605e_face_0.jpg,mask,0,211,115,935,1024,0.53951013,470516,0.5395101308822632,"(1024, 1024)","(500, 500)"
Datasets2\train\images\20076_Mask_jpg.rf.665f9cdf0984398f449a03add9b28f4d.jpg,data3/processed\crops\train\mask\20076_Mask_jpg.rf.665f9cdf0984398f449a03add9b28f4d_face_0.jpg,mask,0,203,145,881,1024,0.6790715,425632,0.6790714859962463,"(1024, 1024)","(500, 500)"
Datasets2\train\images\201_jpg.rf.581f021d2f313d682b9e62ef12ceb005.jpg,data3/processed\crops\train\no_mask\201_jpg.rf.581f021d2f313d682b9e62ef12ceb005_face_0.jpg,no_mask,0,66,71,278,376,0.6807581,45390,0.6807581186294556,"(320, 433)","(500, 500)"
Datasets2\train\images\203_jpg.rf.8b2ebc1d8b4cfe6446d00a9737ba81af.jpg,data3/processed\crops\train\no_mask\203_jpg.rf.8b2ebc1d8b4cfe6446d00a9737ba81af_face_0.jpg,no_mask,0,103,23,199,168,0.70115346,9760,0.7011534571647644,"(300, 168)","(500, 500)"
Datasets2\train\images\206_jpg.rf.d559ed7b35d4e984e8eaa67191674f75.jpg,data3/processed\crops\train\no_mask\206_jpg.rf.d559ed7b35d4e984e8eaa67191674f75_face_0.jpg,no_mask,0,60,75,302,418,0.6843414,57974,0.6843413710594177,"(320, 428)","(500, 500)"
Datasets2\train\images\207_jpg.rf.ee16e9c71ab9dcdca655e0f7a9096692.jpg,data3/processed\crops\train\no_mask\207_jpg.rf.ee16e9c71ab9dcdca655e0f7a9096692_face_0.jpg,no_mask,0,39,7,197,225,0.72608066,24948,0.7260806560516357,"(225, 225)","(500, 500)"
Datasets2\train\images\208_jpg.rf.3ce476b9d7504812d16d77cbdca8afb3.jpg,data3/processed\crops\train\no_mask\208_jpg.rf.3ce476b9d7504812d16d77cbdca8afb3_face_0.jpg,no_mask,0,108,10,206,149,0.75627434,9594,0.7562743425369263,"(261, 193)","(500, 500)"
Datasets2\train\images\20_jpg.rf.56c08a2d2251cf195d245e377845311f.jpg,data3/processed\crops\train\no_mask\20_jpg.rf.56c08a2d2251cf195d245e377845311f_face_0.jpg,no_mask,0,57,31,292,369,0.5496039,55554,0.5496038794517517,"(320, 428)","(500, 500)"
Datasets2\train\images\20_jpg.rf.ffa33529147740a078b86a8d3ff9185f.jpg,data3/processed\crops\train\mask\20_jpg.rf.ffa33529147740a078b86a8d3ff9185f_face_0.jpg,mask,0,105,45,214,158,0.7598221,8645,0.7598220705986023,"(275, 183)","(500, 500)"
Datasets2\train\images\210_jpg.rf.15071566cf81f76579b7cffd699432e0.jpg,data3/processed\crops\train\no_mask\210_jpg.rf.15071566cf81f76579b7cffd699432e0_face_0.jpg,no_mask,0,22,0,198,227,0.6278566,29896,0.6278566122055054,"(222, 227)","(500, 500)"
Datasets2\train\images\224_jpg.rf.673d81cda08de04e155d685b542d0970.jpg,data3/processed\crops\train\no_mask\224_jpg.rf.673d81cda08de04e155d685b542d0970_face_0.jpg,no_mask,0,38,60,282,391,0.5665898,56508,0.5665897727012634,"(320, 433)","(500, 500)"
Datasets2\train\images\225_jpg.rf.8dc5a63dc04351ee29c18d7af19fcd0f.jpg,data3/processed\crops\train\no_mask\225_jpg.rf.8dc5a63dc04351ee29c18d7af19fcd0f_face_0.jpg,no_mask,0,48,53,141,179,0.70981526,8374,0.709815263748169,"(184, 274)","(500, 500)"
Datasets2\train\images\226_jpg.rf.90782997b87406a816e0c41bbcf088c5.jpg,data3/processed\crops\train\no_mask\226_jpg.rf.90782997b87406a816e0c41bbcf088c5_face_0.jpg,no_mask,0,2,63,110,209,0.7304695,11956,0.7304695248603821,"(110, 222)","(500, 500)"
Datasets2\train\images\228_jpg.rf.8b9dae484f17e8b57e348caab8abe2d7.jpg,data3/processed\crops\train\no_mask\228_jpg.rf.8b9dae484f17e8b57e348caab8abe2d7_face_0.jpg,no_mask,0,151,85,335,302,0.7258037,27874,0.7258036732673645,"(503, 450)","(500, 500)"
Datasets2\train\images\229_jpg.rf.c2572fdb06fed09a3fe57758a712d133.jpg,data3/processed\crops\train\no_mask\229_jpg.rf.c2572fdb06fed09a3fe57758a712d133_face_0.jpg,no_mask,0,111,26,244,215,0.68790156,17649,0.6879015564918518,"(316, 313)","(500, 500)"
Datasets2\train\images\231_jpg.rf.a4dc3fa6d7ab404af1f8d5e7d9fcafff.jpg,data3/processed\crops\train\no_mask\231_jpg.rf.a4dc3fa6d7ab404af1f8d5e7d9fcafff_face_0.jpg,no_mask,0,52,55,286,374,0.59116584,52332,0.5911658406257629,"(320, 428)","(500, 500)"
Datasets2\train\images\233_jpg.rf.b4bd9cd9f7ddf1f494d6bbc9634dc5f9.jpg,data3/processed\crops\train\no_mask\233_jpg.rf.b4bd9cd9f7ddf1f494d6bbc9634dc5f9_face_0.jpg,no_mask,0,53,10,198,203,0.6281769,19481,0.6281769275665283,"(249, 203)","(500, 500)"
Datasets2\train\images\234_jpg.rf.700d76e549ea054b50445cad2bb55a3c.jpg,data3/processed\crops\train\no_mask\234_jpg.rf.700d76e549ea054b50445cad2bb55a3c_face_0.jpg,no_mask,0,45,100,258,337,0.6373834,35621,0.6373834013938904,"(290, 417)","(500, 500)"
Datasets2\train\images\239_jpg.rf.11184134d0cfd062fded5a16f5bd3edc.jpg,data3/processed\crops\train\no_mask\239_jpg.rf.11184134d0cfd062fded5a16f5bd3edc_face_0.jpg,no_mask,0,66,107,283,389,0.73003584,42716,0.7300358414649963,"(320, 428)","(500, 500)"
Datasets2\train\images\23_jpg.rf.a9f806bd0af38896d9063612d0dca278.jpg,data3/processed\crops\train\no_mask\23_jpg.rf.a9f806bd0af38896d9063612d0dca278_face_0.jpg,no_mask,0,48,30,145,168,0.70919806,9396,0.7091980576515198,"(194, 260)","(500, 500)"
Datasets2\train\images\240_jpg.rf.811ad3ee7e878116bcb4120e7c3ccee8.jpg,data3/processed\crops\train\no_mask\240_jpg.rf.811ad3ee7e878116bcb4120e7c3ccee8_face_0.jpg,no_mask,0,42,61,145,213,0.82413256,11136,0.8241325616836548,"(179, 281)","(500, 500)"
Datasets2\train\images\252_jpg.rf.8eb3fbd708afad8cb042589134a34808.jpg,data3/processed\crops\train\no_mask\252_jpg.rf.8eb3fbd708afad8cb042589134a34808_face_0.jpg,no_mask,0,46,43,278,396,0.5171147,57230,0.5171146988868713,"(320, 428)","(500, 500)"
Datasets2\train\images\253_jpg.rf.97924888c78f66c8b3938328672ad9c0.jpg,data3/processed\crops\train\no_mask\253_jpg.rf.97924888c78f66c8b3938328672ad9c0_face_0.jpg,no_mask,0,34,62,264,375,0.678213,50112,0.6782130002975464,"(318, 442)","(500, 500)"
Datasets2\train\images\255_jpg.rf.58cc7a95ece256471e6ddb87ba5ec817.jpg,data3/processed\crops\train\no_mask\255_jpg.rf.58cc7a95ece256471e6ddb87ba5ec817_face_0.jpg,no_mask,0,0,89,210,353,0.78821623,38940,0.788216233253479,"(308, 384)","(500, 500)"
Datasets2\train\images\256_jpg.rf.e07e067fe653229217272f5de6eeacdb.jpg,data3/processed\crops\train\no_mask\256_jpg.rf.e07e067fe653229217272f5de6eeacdb_face_0.jpg,no_mask,0,19,27,170,248,0.62201524,23495,0.6220152378082275,"(193, 261)","(500, 500)"
Datasets2\train\images\258_jpg.rf.aeb707ec80cf0b870d6cecd05689c210.jpg,data3/processed\crops\train\no_mask\258_jpg.rf.aeb707ec80cf0b870d6cecd05689c210_face_0.jpg,no_mask,0,46,35,291,380,0.5396408,59245,0.5396407842636108,"(320, 428)","(500, 500)"
Datasets2\train\images\259_jpg.rf.bed85a4cda73b01af063fafa6038e9cd.jpg,data3/processed\crops\train\no_mask\259_jpg.rf.bed85a4cda73b01af063fafa6038e9cd_face_0.jpg,no_mask,0,61,71,283,396,0.50168395,50406,0.5016839504241943,"(327, 433)","(500, 500)"
Datasets2\train\images\260_jpg.rf.d78c0ba50cff171b9789b58becbc45e0.jpg,data3/processed\crops\train\no_mask\260_jpg.rf.d78c0ba50cff171b9789b58becbc45e0_face_0.jpg,no_mask,0,50,61,285,388,0.5820279,53781,0.5820279121398926,"(320, 428)","(500, 500)"
