crop_path,class_name,face_id,left_eye_width,left_eye_height,right_eye_width,right_eye_height,left_eye_aspect_ratio,right_eye_aspect_ratio,nose_width,nose_height,nose_aspect_ratio,mouth_width,mouth_height,mouth_aspect_ratio,face_width,face_height,face_aspect_ratio,eye_mouth_distance,mouth_visibility,nose_visibility,chin_visibility,mouth_visibility_avg
data3/processed\crops\train\mask\0891_jpg.rf.af77bc3cedd342d906de6d2da8595e75_face_0.jpg,mask,0,0.2176632985187176,0.017890134124826103,0.2534435667683698,0.011926756083217402,0.0821917808219178,0.047058823529411764,0.04770702433286961,0.2743153899140003,5.75,0.4025280178085873,0.008945067062413051,0.022222222222222223,0.9064334623245226,1.1032249376976098,1.2171052631578947,155,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\0932_jpg.rf.18f61a90a4e9989c571610f2c08afa0d_face_0.jpg,mask,0,0.26517655031036413,0.06349297683487592,0.18300916852405413,0.04108369089315501,0.23943661971830985,0.22448979591836735,0.06722785782516275,0.18674404951434095,2.7777777777777777,0.351078813086961,0.04481857188344183,0.1276595744680851,0.866492389746542,1.154078225998627,1.331896551724138,108,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\0954_jpg.rf.957d4c8a1539fd45e52e5bf41bfc012e_face_0.jpg,mask,0,0.2685330694441071,0.07998857387696807,0.2485359259748651,0.0714183695330072,0.2978723404255319,0.28735632183908044,0.06284816518904635,0.30567062160127084,4.863636363636363,0.445650625885965,0.005713469562640577,0.01282051282051282,0.8998714561158908,1.1112698299335921,1.234920634920635,217,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\0972_jpg.rf.54213eaeb5f96990f363d7195eb767ab_face_0.jpg,mask,0,0.19554240444276158,0.06068557379258118,0.24948513670283373,0.06405699455883569,0.3103448275862069,0.25675675675675674,0.023599945363781568,0.2865707651316333,12.142857142857142,0.4517703826781043,0.00337142076625451,0.007462686567164179,0.8698265576936636,1.1496544812927878,1.321705426356589,150,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\101_jpg.rf.8e60c77c7ab27e2353d078184b5a0987_face_0.jpg,no_mask,0,0.22139603362233864,0.03162800480319124,0.2271465799501916,0.03162800480319124,0.14285714285714285,0.13924050632911392,0.06900655593423542,0.24727349209767693,3.5833333333333335,0.4715447988839421,0.008625819491779428,0.018292682926829267,0.9660917830792959,1.0350983390135313,1.0714285714285714,153,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\102_jpg.rf.4e735a2c2994414239b19eb0c83dd660_face_0.jpg,no_mask,0,0.21051367726589243,0.049023733061920156,0.22493242228410423,0.049023733061920156,0.2328767123287671,0.21794871794871795,0.04325623505463543,0.21916492427681952,5.066666666666666,0.4469810955645661,0.0,0.0,0.9372184261837676,1.066987131347674,1.1384615384615384,137,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\1036_png.rf.44903d71eeeaf2965d4c229d1def6e08_face_0.jpg,mask,0,0.2508266955763342,0.05505951854114653,0.2110614877410617,0.021412034988223652,0.21951219512195122,0.10144927536231885,0.04894179425879692,0.18659059061166325,3.8125,0.3854166297880257,0.03364748355292288,0.0873015873015873,0.9421295394818406,1.061425162987658,1.1266233766233766,138,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\1039_jpg.rf.e90a561b9dfb9d0aa178973c141d1c19_face_0.jpg,mask,0,0.2544660594774444,0.10178642379097774,0.26834602635803223,0.06014652314921412,0.4,0.22413793103448276,0.04163990064176362,0.3423725163878342,8.222222222222221,0.43953228455194937,0.00925331125372525,0.021052631578947368,0.9438377478799754,1.0595041385515411,1.1225490196078431,112,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\1041_jpg.rf.b449a8168a6fde83843dc6fb306059ba_face_0.jpg,mask,0,0.21367608086182116,0.08547043234472847,0.2678073546801492,0.07122536028727372,0.4,0.26595744680851063,0.031339158526400436,0.27065636909164015,8.636363636363637,0.41025807525469665,0.031339158526400436,0.0763888888888889,0.9116846116771037,1.0968705484240153,1.203125,182,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\104_jpg.rf.b74be81c94ff3268760257a2d95812d4_face_0.jpg,no_mask,0,0.21250438023424478,0.07482548599797352,0.2723647690326236,0.0808115248778114,0.352112676056338,0.2967032967032967,0.029930194399189407,0.25440665239310994,8.5,0.41902272158865167,0.0,0.0,0.9128709291752769,1.0954451150103324,1.2,153,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\1053_jpg.rf.6f75f2cbdd381c821d73441fe278a95f_face_0.jpg,mask,0,0.22039691881139142,0.06734350297014738,0.2693740118805895,0.07346563960379714,0.3055555555555556,0.2727272727272727,0.027549614851423928,0.2510076019796402,9.11111111111111,0.4683434524742068,0.11019845940569571,0.23529411764705882,0.899954085146515,1.1111677990074318,1.2346938775510203,163,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\1054_jpg.rf.616bfd37d69c20425eb95251c8db0355_face_0.jpg,mask,0,0.21062169177679455,0.055426760993893306,0.23279239617435188,0.05819809904358797,0.2631578947368421,0.25,0.052655422944198636,0.27436246691977184,5.2105263157894735,0.4212433835535891,0.0,0.0,0.9228555705483236,1.083593177430614,1.1741741741741742,180,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\105_jpg.rf.a105795aa6210499e7adc32998727c82_face_0.jpg,no_mask,0,0.24680329288413977,0.06097493118314041,0.22938188397467107,0.058071363031562295,0.24705882352941178,0.25316455696202533,0.06097493118314041,0.23228545212624918,3.8095238095238093,0.5081244265261701,0.0029035681515781147,0.005714285714285714,0.9233346722018405,1.0830309205386368,1.1729559748427674,136,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\106_jpg.rf.a328f7d4c46b7781f786bcb7a6874eaf_face_0.jpg,no_mask,0,0.2861118635877435,0.06460590468110337,0.190741242391829,0.07691179128702783,0.22580645161290322,0.4032258064516129,0.08921767789295228,0.2584236187244135,2.896551724137931,0.3999413146925447,0.0,0.0,0.8644885340661926,1.1567533409568984,1.3380782918149465,154,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\10_jpg.rf.b4e1c343045c4e9749521f51b85c194d_face_0.jpg,mask,0,0.20222655698450703,0.038259078348420246,0.1994937656739056,0.04099186965902169,0.1891891891891892,0.2054794520547945,0.06012140883323182,0.23228726140112294,3.8636363636363638,0.4481777749386372,0.016396747863608677,0.036585365853658534,0.9455457934681004,1.0575902372027597,1.1184971098265897,154,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\10_jpg.rf.c11f319720112e0c5ca0b507f50482eb_face_0.jpg,no_mask,0,0.2071121492313991,0.043148364423208144,0.23587772551353783,0.048901479679635894,0.20833333333333334,0.2073170731707317,0.05177803730784977,0.2416308407699656,4.666666666666667,0.5235334883349254,0.08917328647463016,0.17032967032967034,0.9320046715412958,1.0729559953237757,1.1512345679012346,156,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\118_jpg.rf.21c2b97eea339cf3af3edf37925756a1_face_0.jpg,no_mask,0,0.22650986286116692,0.03680785271493962,0.2095216231465794,0.03680785271493962,0.1625,0.17567567567567569,0.05662746571529173,0.20385887657505022,3.6,0.5266354311522131,0.05379609242952715,0.10215053763440861,0.9343531843023135,1.0702591020190138,1.1454545454545455,131,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\119_jpg.rf.ee973b02955557009a3c9ef329afb9ec_face_0.jpg,no_mask,0,0.234175676509403,0.05078508647191872,0.2228901017378655,0.05642787385768747,0.21686746987951808,0.25316455696202533,0.06771344862922496,0.29060355036709046,4.291666666666667,0.5022080773334184,0.0,0.0,0.9254171312660745,1.080593784374715,1.1676829268292683,167,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\11_jpg.rf.8ddbc58d64be617410f1a318902852a0_face_0.jpg,mask,0,0.20009322069080326,0.0533581921842142,0.2321081360013318,0.0533581921842142,0.26666666666666666,0.22988505747126436,0.05602610179342491,0.2614551417026496,4.666666666666667,0.44020508551976717,0.00266790960921071,0.006060606060606061,0.9417720920513807,1.0618280244658627,1.1274787535410764,188,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\120_jpg.rf.75b317649af398c9947df3c26757fad5_face_0.jpg,no_mask,0,0.22059143769428594,0.06302612505551027,0.22345626156044548,0.06875577278782938,0.2857142857142857,0.3076923076923077,0.06589094892166983,0.2492396763558815,3.782608695652174,0.4698311140501675,0.0,0.0,0.9511215235649731,1.0513903588805578,1.105421686746988,157,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\122_jpg.rf.86330176a2a175d3cf5276e9672f1c42_face_0.jpg,no_mask,0,0.24083783480956616,0.06383653452783682,0.24373949546992238,0.06383653452783682,0.26506024096385544,0.2619047619047619,0.05803321320712437,0.2611494594320597,4.5,0.5135939368830508,0.0,0.0,0.9314330719743462,1.073614444331801,1.1526479750778815,153,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\125_jpg.rf.c51e2e777b24e103aa8731c7b68f4cea_face_0.jpg,no_mask,0,0.23902636515427833,0.05975659128856958,0.24471746908652306,0.045528831457957775,0.25,0.18604651162790697,0.051219935390202496,0.23618081318815595,4.611111111111111,0.5008171460375356,0.017073311796734165,0.03409090909090909,0.9248043889897674,1.0813097471264972,1.1692307692307693,150,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\127_jpg.rf.b225227e0951f911e6c8f0eb9ed7dcd2_face_0.jpg,no_mask,0,0.2602544383808117,0.08492513252426485,0.2438173159567604,0.07396705090823069,0.3263157894736842,0.30337078651685395,0.05752992848417942,0.2931286832289142,5.095238095238095,0.4054490197932645,0.005479040808017087,0.013513513513513514,0.8629489272626913,1.1588171308956141,1.3428571428571427,192,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\128_jpg.rf.1c482dc564c63d560e2ff43f316c7fc9_face_0.jpg,no_mask,0,0.1967340559616016,0.053899741359342904,0.23715886198110878,0.051204754291375755,0.273972602739726,0.2159090909090909,0.03772981895154003,0.1913440818256673,5.071428571428571,0.49318263343798757,0.11318945685462009,0.22950819672131148,0.9028206677689936,1.1076396849344967,1.226865671641791,145,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\129_jpg.rf.162a0bb612d77f870c070a3263c7ab7a_face_0.jpg,no_mask,0,0.22092531542332605,0.03729907922731479,0.22953279524501408,0.02869159940562676,0.16883116883116883,0.125,0.0717289985140669,0.23527111512613944,3.28,0.45045811066834013,0.002869159940562676,0.006369426751592357,0.9123928610989309,1.0960190972949422,1.20125786163522,156,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\12_jpg.rf.48112ec26f6dfea1537d09a72b2f2c02_face_0.jpg,no_mask,0,0.2292932003446851,0.05159097007755415,0.22356087033606797,0.04585864006893702,0.225,0.20512820512820512,0.060189465090479836,0.22356087033606797,3.7142857142857144,0.3926646055902732,0.02292932003446851,0.058394160583941604,0.9429682864175175,1.0604810515941685,1.1246200607902737,150,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\134_jpg.rf.110371133f0aaa87fdec02a62d64b178_face_0.jpg,no_mask,0,0.23492270159669398,0.04370654913426865,0.22126440499223501,0.04370654913426865,0.18604651162790697,0.19753086419753085,0.05463318641783581,0.2321910422758022,4.25,0.44526046930536184,0.0,0.0,0.9314958284241005,1.0735421131104737,1.152492668621701,162,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\135_jpg.rf.b3b07d550a49c796d186df0e32658137_face_0.jpg,no_mask,0,0.2376565564851517,0.06585663613443962,0.22620322846177088,0.060129972122749224,0.27710843373493976,0.26582278481012656,0.060129972122749224,0.23479322447930648,3.9047619047619047,0.45240645692354176,0.0,0.0,0.9363095659113807,1.06802283818026,1.1406727828746177,150,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\136_jpg.rf.62887d365dc020185cf2246b0f79a2f2_face_0.jpg,no_mask,0,0.2479906880318907,0.07960194924480442,0.19288164624702608,0.06735549551483451,0.32098765432098764,0.3492063492063492,0.07654033581231194,0.2479906880318907,3.24,0.4623036283063641,0.0,0.0,0.9123608028827583,1.096057608832307,1.2013422818791946,143,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\137_jpg.rf.0a3e6950f8cc7f24a17f00aa78ba5b0f_face_0.jpg,no_mask,0,0.20946275056592728,0.048965318314112875,0.23394540972298372,0.051685613776008034,0.23376623376623376,0.22093023255813954,0.05712620469979835,0.23938600064677404,4.190476190476191,0.4107646147461691,0.0,0.0,0.954823707125201,1.0473137528296366,1.0968660968660968,157,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\138_jpg.rf.2fb809038a86ad545932aeb98385f953_face_0.jpg,no_mask,0,0.22851057922491544,0.07433476673581586,0.2367699977511172,0.05781592968341234,0.3253012048192771,0.2441860465116279,0.06056906919214626,0.2725608113646582,4.5,0.418477205327556,0.0,0.0,0.9195485959171297,1.0874901059498987,1.1826347305389222,175,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\145_jpg.rf.204869d88fed843a47710fed895b52fd_face_0.jpg,no_mask,0,0.24921174313401123,0.05040237501586744,0.2240105556260775,0.0448021111252155,0.20224719101123595,0.2,0.06160290279717131,0.22121042368075153,3.590909090909091,0.5488258612838899,0.06440303474249728,0.11734693877551021,0.9324439377935476,1.072450535059846,1.15015015015015,153,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\146_jpg.rf.d7a8bedebda380108addcba435d4d76a_face_0.jpg,no_mask,0,0.22059123173183032,0.041884411088322214,0.22617581987693997,0.05305358737854147,0.189873417721519,0.2345679012345679,0.05305358737854147,0.22338352580438514,4.2105263157894735,0.5221589915677503,0.03350752887065777,0.06417112299465241,0.932626220233308,1.0722409238610486,1.1497005988023952,146,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\148_jpg.rf.2d2719a97e53bb0fff0cc0020de24cee_face_0.jpg,no_mask,0,0.25289488585808273,0.06391848763446047,0.23344143309976867,0.04724409955590556,0.25274725274725274,0.20238095238095238,0.05836035827494217,0.24455769181880527,4.190476190476191,0.4307550253626684,0.0,0.0,0.9226494736800381,1.0838352251060688,1.1746987951807228,160,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\149_jpg.rf.87810fc9787359025343c7b051431b92_face_0.jpg,no_mask,0,0.24137333109538478,0.05172285666329674,0.24137333109538478,0.05172285666329674,0.21428571428571427,0.21428571428571427,0.060343332773846195,0.23562634702168514,3.9047619047619047,0.43964428163802227,0.0,0.0,0.9482523721604402,1.0545715775238835,1.112121212121212,147,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\14_jpg.rf.2dab5148abe2aa9bb0d667ad520c2cf7_face_0.jpg,mask,0,0.2164437316097468,0.05077075185907642,0.21911587644443506,0.06413147603251758,0.2345679012345679,0.2926829268292683,0.06145933119782934,0.23782089028725267,3.869565217391304,0.379444566525729,0.005344289669376464,0.014084507042253521,0.9379228369755696,1.0661857890406048,1.1367521367521367,173,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\14_jpg.rf.b8aff03e2b002b6951553187607b0f81_face_0.jpg,no_mask,0,0.227372760701583,0.031263754596467665,0.23305707971912257,0.0454745521403166,0.1375,0.1951219512195122,0.06536966870170512,0.28990026989451834,4.434782608695652,0.5257995091224107,0.08526478526309363,0.16216216216216217,0.8952802452624831,1.1169686869465265,1.2476190476190476,151,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\151_jpg.rf.a94bf9a2e97c9c0f90388bca0e2d3bf7_face_0.jpg,no_mask,0,0.19859962155813016,0.052570488059505045,0.2570112749575802,0.04672932271956004,0.2647058823529412,0.18181818181818182,0.040888157379615035,0.2774553536473877,6.785714285714286,0.557831289964748,0.06133223606942255,0.1099476439790576,0.9229041237113108,1.0835361705597983,1.1740506329113924,145,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\152_jpg.rf.9b4c66d053626255a5975f83f44f7cf6_face_0.jpg,no_mask,0,0.21879748724684184,0.04488153584550602,0.23001787120821834,0.05049172782619427,0.20512820512820512,0.21951219512195122,0.06732230376825903,0.2468484471502831,3.6666666666666665,0.423569494541963,0.0,0.0,0.9481224447363146,1.0547160923693915,1.1124260355029585,146,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\154_jpg.rf.c43417e6bb02c9132e0d7c8691f206e1_face_0.jpg,no_mask,0,0.20281357289846713,0.06577737499409744,0.21925791664699149,0.05481447916174787,0.32432432432432434,0.25,0.05207375520366048,0.23844298435360325,4.578947368421052,0.4028864218388469,0.0,0.0,0.9428090415820634,1.0606601717798214,1.125,153,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\155_jpg.rf.5aad9158fc97675ad2dec20eed16f6d1_face_0.jpg,no_mask,0,0.1999421547348711,0.05553948742635308,0.2665895396464948,0.061093436168988394,0.2777777777777778,0.22916666666666666,0.024992769341858886,0.2360428215620006,9.444444444444445,0.4082152325836952,0.0,0.0,0.9025166706782376,1.108012774155744,1.2276923076923076,168,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\15_jpg.rf.0ab63c0ccec117273f4215c7bda4cb53_face_0.jpg,no_mask,0,0.2327149554526503,0.04486071430412536,0.2243035715206268,0.05046830359214103,0.1927710843373494,0.225,0.06168348216817237,0.21308839294459547,3.4545454545454546,0.4233729912451831,0.030841741084086185,0.0728476821192053,0.933663616454609,1.071049554010993,1.147147147147147,150,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\164_jpg.rf.1e5075df86cdd08980bc3f0ec6ebde07_face_0.jpg,no_mask,0,0.2272498078588559,0.03204804982624891,0.22142288970862883,0.03204804982624891,0.14102564102564102,0.14473684210526316,0.06700955872761136,0.2185094306335153,3.260869565217391,0.5943456513231616,0.07574993595295197,0.12745098039215685,0.9614414947874673,1.0401048898155327,1.0818181818181818,143,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\169_jpg.rf.557c0a0fb1db645cb07ed9c22995ff21_face_0.jpg,no_mask,0,0.21495679834281486,0.055117127780208934,0.23149193667687754,0.04960541500218804,0.2564102564102564,0.21428571428571427,0.06062884055822983,0.22598022389885664,3.727272727272727,0.4244018839076088,0.0,0.0,0.9425028850415728,1.061004709769022,1.1257309941520468,151,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\171_jpg.rf.15771a2ec517349c1e59e9e085d0678b_face_0.jpg,no_mask,0,0.2313602894352951,0.04181210050035453,0.2257853427019145,0.04181210050035453,0.18072289156626506,0.18518518518518517,0.05296199396711575,0.2285728160686048,4.315789473684211,0.6132441406718665,0.06689936080056726,0.10909090909090909,0.9059288441743483,1.1038394532093598,1.2184615384615385,148,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\173_jpg.rf.7c140da091432ce24328ed17d544c764_face_0.jpg,no_mask,0,0.22014144398274277,0.056446524098139175,0.22860842259746364,0.050801871688325256,0.2564102564102564,0.2222222222222222,0.053624197893232216,0.23425307500727757,4.368421052631579,0.5051963906783457,0.09878141717174356,0.19553072625698323,0.9398346262340173,1.0640169792499234,1.132132132132132,154,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\174_jpg.rf.1ec3ae171002faa738ebdb9b24ef65d0_face_0.jpg,no_mask,0,0.22166158500677682,0.03978541269352404,0.23871247616114427,0.03978541269352404,0.1794871794871795,0.16666666666666666,0.051152673463102344,0.20745250904480395,4.055555555555555,0.5058431042462342,0.0,0.0,0.9235899375282367,1.082731588302333,1.1723076923076923,142,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\175_jpg.rf.39a4fdece69e7b8d9eeea3405663942a_face_0.jpg,no_mask,0,0.25246042013801634,0.05803687819264743,0.2582641079572811,0.05223319037338269,0.22988505747126436,0.20224719101123595,0.06674240992154455,0.2466567323187516,3.6956521739130435,0.42657105471595863,0.014509219548161858,0.034013605442176874,0.9140808315341972,1.0939951539314041,1.1968253968253968,154,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\176_jpg.rf.2f0f9d21a8c415ab23b18d59c8c952b5_face_0.jpg,no_mask,0,0.20190037700856467,0.03001221820397583,0.21554229437400824,0.03546898515015325,0.14864864864864866,0.16455696202531644,0.0682095868272178,0.2782951142550486,4.08,0.40925752096330675,0.002728383473088712,0.006666666666666667,0.9140084634847184,1.0940817727085734,1.1970149253731344,174,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\17_jpg.rf.2f3a1737e9bafc60a5eafa85d81c1433_face_0.jpg,mask,0,0.23546732851492325,0.05142389933084531,0.23276080749751035,0.05142389933084531,0.21839080459770116,0.22093023255813954,0.05954346238308404,0.23005428648009743,3.8636363636363638,0.4168042366815883,0.0,0.0,0.9283367089726284,1.0771953649303385,1.1603498542274053,155,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\17_jpg.rf.e39c5bb71ca5f5b5a9bcecd2a491d7ba_face_0.jpg,no_mask,0,0.23728949893812476,0.07118684968143743,0.21017069905948194,0.04745789978762495,0.3,0.22580645161290322,0.06440714971177672,0.29152709869541044,4.526315789473684,0.498307947770062,0.0881360996055892,0.17687074829931973,0.8779711460710616,1.138989594902999,1.2972972972972974,157,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\180_jpg.rf.100396d797886c2aaebee6a761e21bde_face_0.jpg,no_mask,0,0.2299708279781102,0.047676878971071625,0.22155726110086227,0.04206783438623967,0.2073170731707317,0.189873417721519,0.05889496814073553,0.24399343944019009,4.142857142857143,0.4823778342955482,0.002804522292415978,0.005813953488372093,0.9142742673276089,1.0937636940422313,1.196319018404908,164,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\187_jpg.rf.86907f887714457bef4b5a76887c59fb_face_0.jpg,no_mask,0,0.22192412139415052,0.047755823591146315,0.23316078576853788,0.04213749140395263,0.21518987341772153,0.18072289156626506,0.06461082015272737,0.24158828404932842,3.739130434782609,0.3876649209163642,0.002809166093596842,0.007246376811594203,0.9270248108869579,1.0787197799411874,1.1636363636363636,167,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\194_jpg.rf.6e88c0c661acec24206554dff43c14bb_face_0.jpg,no_mask,0,0.23561175670326986,0.051719653910473874,0.23561175670326986,0.040226397485924124,0.21951219512195122,0.17073170731707318,0.05746628212274875,0.2471050131278196,4.3,0.5890293917581747,0.01149325642454975,0.01951219512195122,0.9280804562823922,1.077492789801539,1.1609907120743035,147,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\195_jpg.rf.eb9e7fd746ae66dc99261dcffa953eff_face_0.jpg,no_mask,0,0.22947543868194875,0.0518170345410852,0.1998657046584715,0.07032311830575849,0.22580645161290322,0.35185185185185186,0.0777255518116278,0.2664876062112953,3.4285714285714284,0.4182374930816163,0.04811581778815054,0.11504424778761062,0.8364749861632326,1.1954930111978943,1.4292035398230087,137,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\196_jpg.rf.99d48af6a0f673f9492c3c4dfa6ec399_face_0.jpg,no_mask,0,0.24039279895349983,0.05151274263289282,0.22894552281285696,0.048650923597732106,0.21428571428571427,0.2125,0.06868365684385709,0.2346691608831784,3.4166666666666665,0.46361468369603537,0.02575637131644641,0.05555555555555555,0.944400281603035,1.0588730430094635,1.121212121212121,147,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\198_jpg.rf.71b3fce7b33174fe871b81ac77bfdc2c_face_0.jpg,no_mask,0,0.23721064129663333,0.054301231140193175,0.22577880316185583,0.04858531207280442,0.2289156626506024,0.21518987341772153,0.0628751097412763,0.23435268176293897,3.727272727272727,0.39154045611612975,0.0,0.0,0.9431266461191447,1.060302987000614,1.1242424242424243,155,0.0,0.0,0.0,0.0
data3/processed\crops\train\no_mask\1_jpg.rf.1c149cbfa73a883e1a812668e32ed2b5_face_0.jpg,no_mask,0,0.23666036863256343,0.05987792459378111,0.20814707120695336,0.03991861639585407,0.25301204819277107,0.1917808219178082,0.05987792459378111,0.24806568760280745,4.142857142857143,0.4448074398395168,0.0,0.0,0.9352361555600096,1.069248653460377,1.1432926829268293,160,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\1_jpg.rf.46655dbccdf1ede410c841058d226da1_face_0.jpg,mask,0,0.34431822549804747,0.07485178815174945,0.09730732459727429,0.04865366229863714,0.21739130434782608,0.5,0.08607955637451187,0.23204054327042328,2.6956521739130435,0.4453681395029092,0.022455536445524834,0.05042016806722689,0.8121419014464815,1.2313119150962784,1.5161290322580645,134,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\20000_Mask_jpg.rf.304ec81eaed32550994ad88886c51fd3_face_0.jpg,mask,0,0.22063671266729992,0.05444282520361946,0.20344424155036747,0.04871200149797531,0.24675324675324675,0.23943661971830985,0.06017364890926362,0.2521562430483428,4.190476190476191,0.4527350727458882,0.002865411852822077,0.006329113924050633,0.9112009691974206,1.0974527396308555,1.2044025157232705,154,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\20001_Mask_jpg.rf.c8f44c0400115b7f0f69e2231e0fc83c_face_0.jpg,mask,0,0.1994578338779701,0.06137164119322156,0.26389805713085274,0.058303059133560486,0.3076923076923077,0.22093023255813954,0.04296014883525509,0.24548656477288625,5.714285714285714,0.42039574217356773,0.0,0.0,0.905231707600018,1.104689541477988,1.2203389830508475,147,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\20002_Mask_jpg.rf.370c9dbc4633c4902bf6c202a9ace4a5_face_0.jpg,mask,0,0.24588635717952417,0.053699319384034015,0.2515389171146856,0.062178159286776225,0.21839080459770116,0.24719101123595505,0.05652559935161475,0.27414915685533153,4.85,0.46916247461840244,0.0028262799675807374,0.006024096385542169,0.9072358695934167,1.1022491873564877,1.2149532710280373,174,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\20003_Mask_jpg.rf.4a00678185a9c67c1da7b87202839698_face_0.jpg,mask,0,0.23964868425786,0.059912171064465,0.2585683172255858,0.0693719875483279,0.25,0.2682926829268293,0.05045235458060211,0.2774879501933116,5.5,0.4099253809673921,0.003153272161287632,0.007692307692307693,0.9112956546121256,1.097338712128096,1.2041522491349481,166,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\20005_Mask_jpg.rf.3dbedfc0ea4f7b67280c462313fde607_face_0.jpg,mask,0,0.22860842259746364,0.050801871688325256,0.20320748675330103,0.04233489307360438,0.2222222222222222,0.20833333333333334,0.062091176507953094,0.2568316846465332,4.136363636363637,0.43746056176057857,0.0,0.0,0.9398346262340173,1.0640169792499234,1.132132132132132,162,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\20006_Mask_jpg.rf.e09be694398d014d41724bb26e71baa9_face_0.jpg,mask,0,0.21625002552092334,0.056284253217774576,0.22809934198782328,0.05332192410104959,0.2602739726027397,0.23376623376623376,0.050359594984324615,0.25476030403834804,5.0588235294117645,0.4473116966254716,0.0029623291167249774,0.006622516556291391,0.9509076464687177,1.051626836437367,1.1059190031152648,160,0.0,0.0,0.0,0.0
data3/processed\crops\train\mask\20007_Mask_jpg.rf.9f8adc8738671ecb95f24f56c1215b7a_face_0.jpg,mask,0,0.24370647005726606,0.05861294849478551,0.20360287371872862,0.06169784052082685,0.24050632911392406,0.30303030303030304,0.05552805646874417,0.2529611461353901,4.555555555555555,0.43805466769787066,0.0,0.0,0.9131280397082374,1.0951366692446767,1.1993243243243243,151,0.0,0.0,0.0,0.0
